date_p,Peff,val_calc_ngf
2014-07-01,0.6548279209677419,62.00645161290323
2014-08-01,1.2614911782580644,61.88677419354839
2014-09-01,0.06554309833333334,61.403666666666666
2014-10-01,0.5791752358387096,60.62032258064516
2014-11-01,0.3815085418333333,59.71333333333334
2014-12-01,1.5943947915483871,59.10258064516129
2015-01-01,2.3086918151612905,58.74516129032258
2015-02-01,1.7266340744642859,58.81678571428571
2015-03-01,0.5516115938709677,58.74258064516129
2015-04-01,0.2293485601666667,58.479
2015-05-01,0.4982102641935484,58.494516129032256
2015-06-01,0.08820765466666666,58.458333333333336
2015-07-01,0.09273552187096774,58.22096774193548
2015-08-01,0.24572744161290322,57.76741935483871
2015-09-01,0.35000766419999996,57.21566666666667
2015-10-01,0.2046359751612903,56.513548387096776
2015-11-01,0.9686951078333333,55.80533333333334
2015-12-01,0.42591206403225806,55.15870967741936
2016-01-01,2.1173941935483875,54.85999999999999
2016-02-01,2.429907295517241,56.06206896551724
2016-03-01,1.7112713806451612,56.00967741935484
2016-04-01,1.1887128273333334,55.908
2016-05-01,1.3140446548387097,56.09903225806451
2016-06-01,0.8663704799333334,56.44433333333333
2016-07-01,0.09210920129032257,56.468709677419355
2016-08-01,0.1090062031032258,56.31322580645161
2016-09-01,0.08804663276666667,56.010666666666665
2016-10-01,0.0746681864516129,55.52225806451613
2016-11-01,0.5535448172333334,55.11366666666667
2016-12-01,0.24646033396774195,54.32096774193548
2017-01-01,0.6397424683548387,53.487096774193546
2017-02-01,1.0311804201928572,53.15392857142857
2017-03-01,1.1990749094645161,52.686129032258066
2017-04-01,0.14380558666666668,51.98166666666667
2017-05-01,0.48053091193548386,51.29806451612903
2017-06-01,0.12165328066666665,50.687
2017-07-01,0.007320627580645162,50.13967741935484
2017-08-01,0.07624519916129033,49.55193548387096
2017-09-01,0.4599204044,49.132333333333335
2017-10-01,0.3061944667741936,48.63258064516129
2017-11-01,1.7715786427,48.004333333333335
2017-12-01,3.769985377580645,49.13322580645162
2018-01-01,5.022017362741935,52.70322580645161
2018-02-01,1.209124577857143,54.91571428571429
2018-03-01,2.1704226616129034,55.104838709677416
2018-04-01,1.433663001,55.95733333333333
2018-05-01,0.443372034516129,56.79516129032258
2018-06-01,0.3850775633333334,57.400999999999996
2018-07-01,0.021603065516129033,57.82258064516129
2018-08-01,0.05599362151290323,57.9841935483871
2018-09-01,0.05895610673333333,57.852
2018-10-01,0.04544064102258065,57.46225806451613
2018-11-01,0.2165169143,56.857
2018-12-01,1.3870346392258066,56.68387096774194
2019-01-01,0.6856925200322581,55.76516129032258
2019-02-01,1.3175303217857142,55.44321428571429
2019-03-01,1.1949306213548385,54.663870967741936
2019-04-01,0.398263027,53.95466666666667
2019-05-01,0.4432082226774194,53.284516129032255
2019-06-01,0.4547679553666667,52.78966666666667
2019-07-01,0.006373328387096774,52.2758064516129
2019-08-01,0.03977387767741935,51.660322580645165
2019-09-01,0.026506469126666665,50.952666666666666
2019-10-01,0.8734143072580645,50.29774193548387
2019-11-01,2.984112023333333,50.291333333333334
2019-12-01,3.539626270225807,51.343870967741935
2020-01-01,1.6555775967096773,53.04741935483871
2020-02-01,4.211065786896552,55.14862068965517
2020-03-01,1.5611992306451612,58.09066666666667
